"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2004,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2005,16
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2006,0
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2007,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2008,7
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2009,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2010,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2011,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2012,9
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2013,5
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2014,4
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2015,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2016,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2017,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2018,5
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2019,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","no",2020,0
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",1999,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2000,5
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2001,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2002,4
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2003,7
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2004,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2005,16
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2006,0
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2007,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2008,7
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2009,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2010,6
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2011,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2012,9
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2013,5
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2014,4
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2015,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2016,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2017,1
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2018,5
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2019,8
"Jun","Klamath National Forest","Goosenest Ranger District",40240,"Juanita","yes",2020,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",1999,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2000,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2001,10
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2002,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2003,8
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2004,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2005,10
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2006,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2007,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2008,3
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2009,11
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2010,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2011,11
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2012,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2013,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2014,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2015,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2016,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2017,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2018,8
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2019,9
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2020,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",1999,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2000,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2001,10
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2002,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2003,8
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2004,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2005,10
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2006,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2007,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2008,3
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2009,11
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2010,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2011,12
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2012,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2013,6
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2014,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2015,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2016,0
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2017,4
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2018,8
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2019,9
"Jun","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2020,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2000,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2001,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2002,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2003,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2004,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2005,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2006,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2007,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2009,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2010,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2011,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2015,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2016,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2017,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2019,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2000,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2001,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2002,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2003,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2004,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2005,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2006,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2007,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2009,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2010,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2011,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2015,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2016,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2017,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2019,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2010,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2011,10
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2012,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2013,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2014,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2016,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2017,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2018,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2019,10
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2010,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2011,10
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2012,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2013,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2014,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2016,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2017,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2018,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2019,10
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",1999,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2000,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2001,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2002,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2003,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2004,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2005,16
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2006,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2007,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2008,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2009,14
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2010,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2011,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2012,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2013,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2014,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2016,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2017,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2019,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",1999,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2000,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2001,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2002,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2003,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2004,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2005,16
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2006,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2007,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2008,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2009,14
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2010,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2011,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2012,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2013,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2014,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2016,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2017,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2019,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2004,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2005,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2006,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2007,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2009,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2010,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2011,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2016,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2017,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2018,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2019,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2004,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2005,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2006,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2007,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2009,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2010,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2011,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2015,1
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2016,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2017,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2018,6
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2019,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2002,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2003,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2004,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2005,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2006,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2007,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2009,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2010,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2011,10
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2015,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2016,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2017,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2019,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2002,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2003,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2004,4
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2005,9
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2006,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2007,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2008,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2009,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2010,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2011,11
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2012,7
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2013,8
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2014,3
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2015,0
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2016,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2017,2
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2018,5
"Jun","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2019,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2001,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2002,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2003,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2004,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2005,10
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2006,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2007,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2008,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2009,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2010,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2011,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2012,7
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2013,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2014,2
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2015,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2016,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2017,0
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2018,6
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2019,1
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2001,11
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2002,3
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2003,9
"Jun","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2004,6
